ID
AT1G80660
AT4G36010
AT5G01760
AT5G24110
AT1G61340
AT1G09080
AT2G17660
AT1G48405
AT5G19110
AT3G28210
AT5G57560
AT1G16030
AT1G07135
AT2G21130
AT2G46400
AT5G45530
AT2G30130
AT1G75600
AT3G01500
AT3G14950
AT1G07850
ATMG00140
AT5G57260
AT2G40180
AT5G49520
AT3G48460
AT4G25470
AT5G03720
AT1G15010
AT4G27654
AT4G31805
AT1G07400
AT3G02480
AT1G64710
AT1G31290
AT4G18170
AT1G02980
AT5G16960
AT2G29450
AT5G03210
AT1G35730
AT4G12005
AT1G20120
AT1G52270
AT1G16380
AT3G46080
AT2G20880
AT2G44460
AT3G48520
AT2G19920
AT5G11140
AT1G66500
AT5G15480
AT5G14740
AT5G64910
AT3G22275
AT3G08560
AT5G35735
AT4G29780
AT5G41820
AT2G32190
AT3G46110
AT3G08700
AT1G54050
AT5G17860
AT5G51420
AT1G61120
AT2G34930
AT3G53720
AT5G44065
AT1G16850
AT1G56060
AT2G01340
AT2G30560
AT2G24600
AT1G07160
AT2G37640
AT4G33280
AT2G22860
AT1G54070
AT5G58680
AT2G32130
AT4G25480
AT2G16586
AT5G52600
AT1G71520
AT4G21840
AT4G21940
AT4G06746
AT5G42380
AT2G47520
AT5G36925
AT4G25310
AT3G47720
AT2G29440
AT2G47750
AT4G15350
AT1G77120
AT2G24840
AT5G23480
AT3G55720
AT3G20520
AT2G18193
AT3G56790
AT5G04730
AT2G32210
AT1G05560
AT1G17380
AT2G01300
AT3G27415
AT5G37250
AT5G52310
AT1G32970
AT2G36640
AT4G37990
AT5G42040
AT3G28335
AT5G54190
AT5G24070
AT4G31800
AT3G15740
AT1G74310
AT5G65300
AT1G32510
AT3G15500
AT3G63320
AT5G57123
AT4G04610
AT3G18485
AT1G15260
AT1G13370
AT4G21990
AT4G34400
AT2G19890
AT2G25460
AT5G54165
AT1G18990
AT4G38420
AT5G12180
AT2G29460
AT1G28480
AT5G47220
AT4G24380
AT5G40000
AT3G01830
AT2G13960
AT4G32950
AT5G16980
AT2G23110
AT1G72760
AT3G53820
AT1G21340
AT5G64230
AT1G47130
AT5G17850
AT1G74950
AT1G74000
AT3G05310
AT1G71140
AT1G69490
AT1G69930
AT2G43620
AT1G11990
AT3G59740
AT3G14395
AT4G24350
AT4G12735
AT2G47120
AT3G26200
AT2G46510
AT4G36820
AT5G54170
AT5G43890
AT1G78922
AT1G04180
AT5G59170
AT1G61290
AT4G13420
AT3G56600
AT1G05690
AT5G42900
AT1G21528
AT1G61470
AT5G18510
AT5G58310
AT4G35180
AT3G09640
AT3G17690
AT5G28510
AT4G27657
AT1G32960
AT1G07473
AT5G16970
AT5G57010
AT5G55090
AT4G27790
AT3G47340
AT4G24170
AT1G30100
AT1G74010
AT1G22985
AT5G26340
AT5G14730
AT1G44350
AT3G16040
AT5G65890
AT1G23700
AT3G04640
AT4G26530
AT1G60190
AT1G07430
AT4G15300
AT1G09070
AT1G80110
AT3G22740
AT2G39350
AT2G21610
AT1G32540
AT3G09950
AT1G03070
AT3G04330
AT4G18280
AT3G55840
AT1G05100
AT2G36800
AT3G29670
AT5G41540
AT3G59010
AT3G07255
AT1G17180
AT1G09930
AT3G19240
AT1G07180
AT5G60350
AT3G18950
AT1G10170
AT3G15440
AT1G08860
AT4G35985
AT2G38340
AT2G29380
AT4G21920
AT1G72416
AT3G62100
AT1G56240
AT5G08790
AT5G10300
AT1G72800
AT5G39050
AT5G10695
AT3G63350
AT1G28370
AT4G35070
AT3G10840
AT1G44830
AT1G27730
AT3G46670
AT2G43500
AT2G46240
AT4G33905
AT5G55020
AT4G11280
AT1G59660
AT2G29670
AT3G50310
AT4G27652
AT3G56710
AT1G70700
AT5G05600
AT2G46950
AT5G01100
AT4G17490
AT3G47380
AT2G30615
AT5G45630
AT3G45960
AT1G19380
AT5G11070
AT5G63350
AT5G20260
AT1G78210
AT3G63060
AT3G02800
AT1G12740
AT1G10155
AT1G72100
AT3G25770
AT4G18450
AT4G36500
AT3G52820
AT2G02310
AT1G22490
AT3G23920
AT2G35670
AT1G76680
AT3G17860
AT5G51440
AT2G18210
AT4G31950
AT5G60180
AT1G06030
AT1G76965
AT5G44050
AT2G27690
AT3G03280
AT1G19180
AT1G17060
AT5G66640
AT3G08970
AT2G32120
AT4G21902
AT1G67070
AT4G25380
AT5G42965
AT5G02230
AT5G59490
AT3G56780
AT5G47670
AT4G30110
AT3G23230
AT2G47190
AT1G27890
AT5G47610
AT1G52060
AT3G05820
AT4G11070
AT1G50745
AT5G14360
AT5G16030
AT1G16905
AT1G43160
AT4G23060
AT1G52070
AT1G32060
AT5G06760
AT3G11580
AT5G57510
AT2G36270
AT3G50180
AT2G29500
AT4G12000
AT4G21440
AT4G34330
AT3G25597
AT4G19230
AT1G23450
AT1G20070
AT2G21510
AT5G38700
AT5G18636
AT5G17350
AT1G12480
AT5G40460
AT4G24570
AT2G39400
AT3G27880
AT1G62180
AT1G68050
AT5G55930
AT2G34600
AT4G22710
ATMG01090
AT4G01026
AT4G16820
AT5G12010
AT5G64310
ATMG01130
AT5G04250
AT3G16440
AT2G03020
AT1G14260
AT5G24600
AT3G50970
AT5G40880
AT5G67080
AT5G24570
AT4G17500
AT5G07860
AT5G52640
AT1G50750
AT1G70440
AT1G76600
AT5G37750
AT3G09350
AT4G31780
AT2G30690
AT1G74450
AT1G53700
AT5G25450
AT1G66400
AT1G19200
AT1G51090
AT5G57820
AT4G11590
AT2G43870
AT3G44260
AT1G75860
AT5G55110
AT3G04854
AT5G59060
AT5G60320
AT2G21780
AT3G25250
AT5G03020
AT5G38710
AT2G38250
AT4G22610
AT5G07870
AT5G64510
AT1G79310
AT3G48343
AT5G42650
AT3G61880
AT3G09280
AT4G38140
AT1G01470
AT1G11210
AT5G59820
AT3G25730
AT5G54370
AT5G03030
AT1G62490
AT4G24110
AT5G46710
AT4G11470
AT5G66400
AT1G73480
AT4G21323
ATMG00110
ATMG01360
AT1G70640
AT3G07390
AT5G38200
AT2G32670
AT5G02220
AT2G22460
AT3G55630
AT1G05280
AT5G02330
AT4G35480
AT3G01510
AT3G49190
AT4G01870
AT5G60510
AT1G16150
AT1G20450
AT1G55230
AT4G33290
AT4G16162
AT1G25275
AT1G21460
AT3G01900
AT1G21520
AT2G02250
AT1G47600
AT4G05018
AT4G24150
AT5G48180
AT4G01780
AT1G49520
AT2G47770
AT5G60310
AT5G64060
AT3G20300
AT3G02110
AT1G15385
AT4G36880
AT3G05630
AT4G00305
AT5G02030
AT1G69260
AT3G56060
AT5G14700
AT5G19070
AT3G52450
AT1G11960
AT4G36791
AT5G66150
AT3G10600
AT1G69680
AT3G54200
AT4G36040
AT4G15280
AT5G20045
AT5G48570
AT1G16160
AT1G53470
AT3G49580
AT3G06500
AT2G07698
AT1G01720
AT5G42490
AT5G14470
AT5G59190
AT4G24972
AT2G34850
AT3G54530
AT4G37370
AT4G17090
AT1G33590
AT2G15480
AT2G17840
AT3G04220
AT5G42930
AT3G09940
AT4G15150
AT5G02260
AT3G20160
AT4G36110
AT1G01740
AT4G18950
AT1G52050
AT5G46590
AT1G15430
AT1G09940
AT3G62260
AT3G19970
AT5G60530
AT3G15356
AT2G30020
AT1G73530
AT3G23060
AT2G01023
ATMG00670
AT1G13480
AT1G21790
AT2G43470
AT2G33100
AT4G01250
AT4G30490
AT4G39060
AT2G14290
AT2G26530
AT3G59480
AT2G32235
AT3G03500
AT5G67350
AT3G10930
AT2G41445
AT2G33580
AT3G02990
AT2G15830
AT3G15540
AT2G28400
AT4G17615
AT4G23810
AT4G39700
AT5G63790
AT1G26730
AT4G36795
AT2G21400
AT1G51470
AT4G33980
AT5G41810
AT1G62840
AT5G53905
AT1G56300
AT4G16220
AT1G76210
AT5G61390
AT5G04340
AT5G63130
AT5G59720
AT5G64250
AT4G24040
AT1G33280
AT1G07175
AT5G01410
AT5G66110
AT5G26300
AT1G72590
AT4G02320
AT1G08550
AT4G21830
AT1G49900
AT5G45110
AT3G23240
AT1G23840
AT5G52300
AT1G74400
AT1G76070
AT3G04010
AT5G16230
AT1G77760
AT3G23010
AT1G34260
AT4G29070
AT5G23700
AT3G51450
AT3G09390
AT5G52020
AT4G29670
AT2G35510
AT1G30660
AT3G50930
AT1G51670
AT5G39580
AT4G36710
AT3G42180
AT1G05680
AT1G76980
AT3G06895
AT5G42010
AT3G53160
AT4G05010
AT2G30040
AT4G25350
AT1G02390
AT2G16900
AT5G62020
AT5G15250
AT3G58770
AT5G45340
AT1G73540
AT1G22400
AT1G23710
AT1G77680
AT3G57760
AT3G47960
AT1G55920
AT5G51451
AT5G57400
AT3G61190
AT1G73965
AT2G07662
AT1G05530
AT2G36630
AT4G02140
AT5G16360
AT3G49630
AT5G48250
AT1G72140
AT3G11170
AT5G52410
AT5G06320
AT2G43120
AT2G39650
AT1G78070
AT3G59220
AT4G30530
AT2G24500
AT1G60470
AT4G08040
AT2G19450
AT1G28380
AT1G56660
AT2G32140
AT5G15160
AT5G39930
AT1G32860
AT3G04620
AT4G32190
AT3G60090
AT3G57460
AT1G01725
AT5G14895
AT2G15960
AT3G59850
AT5G55180
AT2G31560
AT5G57710
AT5G61560
AT3G29000
AT3G48340
AT4G30430
AT3G19580
AT2G43610
AT1G71697
AT3G02555
AT3G48240
AT1G79910
AT3G50060
AT4G23515
AT3G49550
AT3G12580
AT1G06645
AT2G47245
ATMG00690
AT2G27430
AT1G25400
AT1G20400
AT1G64300
AT1G73080
AT4G36770
AT4G13110
AT1G18740
AT2G34350
AT5G24470
AT4G33985
AT5G51520
AT5G09980
AT5G51260
AT2G43890
AT3G07150
AT3G48280
AT3G15200
AT3G26240
AT5G20150
AT4G24420
AT4G31710
AT3G25740
AT2G20560
ATMG01120
AT5G64687
AT5G63300
AT1G78000
AT3G10300
AT3G11570
AT3G53170
AT3G44190
AT4G24410
AT3G54520
AT5G15940
AT1G78390
AT1G64195
AT5G46330
AT2G22870
AT2G30550
AT4G21680
AT1G50720
AT4G39403
AT2G48090
AT1G30040
AT5G16010
AT5G01370
AT5G04760
AT1G20510
AT4G10350
AT3G28390
AT1G21980
AT1G29640
AT3G10720
AT5G48655
AT1G27760
AT1G42980
AT1G62300
AT1G32920
AT1G62620
AT1G19850
AT5G25340
AT2G29420
AT1G07280
AT4G02890
AT3G02020
AT4G24413
AT4G31380
AT4G27400
AT2G06050
AT1G21680
AT1G67370
AT2G44280
AT1G77525
AT5G22140
AT3G02875
AT4G18160
AT1G75360
AT5G58784
AT1G54160
AT1G27720
AT4G15370
AT5G58670
AT1G07150
AT1G02230
AT1G79360
AT4G37850
AT5G25930
AT1G23060
AT2G40000
AT3G09440
AT3G62410
AT5G18470
AT3G63010
AT1G64940
AT4G20830
AT1G10560
AT2G16660
AT3G07340
AT4G01950
AT1G33600
AT3G08720
AT1G66050
AT1G75960
AT1G15530
AT1G78230
AT3G56880
AT3G25900
AT4G17230
AT4G22214
AT5G66780
AT5G28630
AT4G24340
AT5G54960
AT1G71050
AT2G31945
AT1G79915
AT1G68690
AT1G53180
AT5G02180
AT3G54800
AT5G51830
AT2G40095
AT1G70080
AT4G12400
AT5G62540
AT3G06460
AT5G60800
AT1G36370
AT1G69760
AT5G52570
AT5G64905
AT1G04570
AT4G19200
AT2G34650
AT1G30190
AT4G11100
ATMG00516
AT4G22960
AT1G50460
AT3G48344
AT2G47260
AT4G23030
AT5G11110
AT1G60750
AT4G36430
AT1G04920
AT5G22570
AT2G31940
AT3G47080
AT2G30140
AT1G63530
AT4G24050
AT5G49620
AT1G63010
AT1G49530
AT5G65470
AT5G49450
AT1G22110
AT3G05390
AT3G49160
AT2G46740
AT5G02020
AT2G01150
AT5G19025
AT3G07650
AT5G48390
AT3G25610
AT1G73066
AT3G62010
AT3G14200
AT1G29395
AT1G02000
AT3G21680
AT1G64950
AT3G13110
AT1G09794
AT1G33770
AT3G29430
AT3G54150
AT4G23180
AT5G17650
AT4G25390
AT1G04445
AT2G22750
AT5G24660
AT1G34050
AT3G47760
AT3G15370
AT3G17890
AT1G77640
AT1G14370
AT3G47400
AT2G41630
AT4G39670
AT1G11100
AT2G41290
AT4G12430
AT3G50910
AT5G13750
AT5G59220
AT3G01490
AT4G34131
AT4G23920
AT2G34340
AT3G52561
AT4G01895
AT3G01513
AT5G41550
AT2G43600
AT3G28910
AT3G49530
AT2G37430
AT4G36900
AT5G65550
AT1G20823
AT5G02320
AT3G25655
AT4G28720
AT1G67850
AT4G19220
AT1G55240
AT4G08170
AT3G25780
AT5G13700
AT1G19025
AT2G27310
AT1G17840
AT1G17665
AT2G47140
AT1G02660
AT4G02880
AT1G77390
AT3G05830
AT4G25670
AT3G20040
AT3G19430
AT2G23120
AT1G14200
AT3G45130
AT4G02650
AT1G08920
AT1G08050
AT3G13400
AT1G66580
AT5G59030
AT3G54130
AT4G14680
AT5G62430
AT3G24500
AT3G53800
AT1G06330
AT3G63140
AT3G46640
AT3G10815
AT1G69530
AT1G72240
AT2G42170
AT5G53050
AT1G55530
AT3G19480
AT4G05120
AT5G38410
AT1G71950
AT1G01140
AT3G09830
AT3G05500
AT5G49665
AT1G63860
AT3G51600
AT1G68390
AT1G17750
AT2G32930
AT3G55980
AT1G22280
AT5G54940
AT3G15650
AT2G45760
AT4G30780
AT1G78710
AT2G33710
AT2G30360
AT3G23250
AT1G28760
AT3G10820
AT5G19060
AT3G22210
AT1G17200
AT4G24960
AT5G63290
AT3G53230
AT1G74650
AT2G02700
AT4G01700
AT5G23220
AT2G30400
AT3G50410
AT5G49700
AT5G50960
AT2G29480
AT4G26700
AT3G23030
AT3G04320
AT4G08555
AT5G24640
AT3G14260
AT5G40390
AT1G76230
AT4G23590
AT1G09860
ATMG00580
AT5G66070
AT4G22590
AT4G23050
AT3G59900
AT4G04460
AT4G28420
AT3G45730
AT1G14640
AT1G26920
AT2G07715
AT3G57740
AT2G41640
AT5G14180
AT3G10960
AT5G46490
AT1G53060
AT4G13890
AT1G14205
AT5G38100
AT2G22500
AT1G73920
AT5G36220
AT5G59550
AT3G07090
AT5G50175
AT3G02140
AT1G64930
AT5G05190
AT5G01040
AT3G51490
AT1G06090
AT3G62070
AT1G48070
AT4G35783
AT1G04770
AT4G39580
AT2G36220
AT2G32610
AT3G56770
AT5G12340
AT2G19460
AT2G26390
AT3G44450
AT4G12120
AT2G47550
AT1G17190
AT2G24100
AT2G45400
AT5G27760
AT4G17895
AT5G07010
AT4G33440
AT4G22640
AT1G66160
AT5G24140
AT5G39785
AT5G43380
AT3G23410
AT5G63780
AT4G34135
AT4G31520
AT3G59350
AT3G23605
AT1G73500
AT5G43420
AT1G80450
AT5G57800
AT4G17940
AT5G62620
AT5G48530
AT1G78100
AT3G06520
AT5G18400
AT2G31141
AT1G70750
AT4G02380
AT4G09150
AT3G52770
AT1G72790
AT1G80080
ATMG00560
AT4G04490
AT2G18720
AT2G39200
AT3G13672
AT5G15870
AT4G33920
AT2G16060
AT4G37610
AT1G35625
AT3G60120
AT3G17920
AT4G23040
AT3G20340
AT4G30830
AT3G06420
AT4G14450
AT3G13430
AT1G65620
AT2G43340
AT2G30720
AT3G57120
AT5G24270
AT3G55940
AT2G43820
AT1G49405
AT5G66650
AT1G17870
AT3G06760
AT3G16070
AT4G26880
AT4G29190
AT2G37025
AT3G46930
AT5G45350
AT4G16230
AT1G21010
AT3G17250
AT2G20630
AT3G50260
AT1G76690
AT5G01070
AT4G24160
ATMG00650
AT4G26890
AT4G04760
AT3G28740
AT1G09180
AT1G22830
AT2G36950
AT5G18550
AT5G36250
ATCG01020
AT1G02270
AT5G13400
AT1G68795
AT1G67920
AT3G56040
AT5G53590
AT4G19460
AT5G54070
AT5G53500
AT1G30620
AT2G25690
AT5G50640
AT5G59570
AT5G54860
AT1G78340
AT2G21180
AT5G59200
AT2G30340
AT1G77000
AT2G38940
AT1G32870
AT4G39830
AT3G57770
AT1G78280
AT3G11260
AT3G55430
ATCG00740
AT3G61800
AT2G42270
AT2G34910
AT1G32928
AT5G39090
AT2G29995
AT2G43020
AT1G17170
AT3G19390
AT5G17760
AT3G14870
AT1G63090
AT3G17510
AT5G43050
AT4G12320
AT3G45660
AT4G26080
AT1G08310
AT5G42570
AT5G02170
AT3G25990
ATMG00160
AT3G16510
AT3G17700
AT4G34710
AT5G54400
AT2G27500
AT1G53170
AT4G01630
AT4G01770
AT1G72720
AT3G59710
AT2G17450
AT1G47710
AT1G24330
AT1G02400
AT1G73010
AT5G17810
AT2G18700
AT1G01810
AT3G01650
AT1G69750
AT1G11410
AT3G23170
AT1G17310
AT3G49710
AT1G49210
AT1G49720
AT3G15210
AT4G35110
AT5G16380
AT1G74020
AT2G46140
AT3G03170
AT1G05340
AT1G61260
AT1G72660
AT3G22060
AT2G34390
AT4G11660
AT1G68340
AT1G80670
AT2G45080
AT5G01200
AT1G15125
AT4G01400
AT2G40270
AT3G28340
AT5G51130
AT2G23170
AT1G18100
AT1G08910
AT1G27910
AT5G14570
AT5G67480
AT1G02610
AT1G17340
AT2G29410
AT3G47780
AT1G70590
AT2G41880
AT4G37690
AT5G24590
AT5G39040
AT3G14225
ATMG01370
AT1G80120
AT1G20550
AT3G01620
AT5G59510
AT4G37730
AT1G68600
AT4G27350
AT1G01520
AT5G14280
AT4G11600
AT5G07440
AT3G56200
AT5G07070
AT3G48346
AT2G28650
AT3G01070
AT5G13200
AT3G07565
AT1G28050
AT3G03640
AT3G27540
AT3G48440
AT5G22690
AT1G16130
AT5G33290
AT4G27845
ATCG00790
AT3G04060
AT2G37700
AT4G28485
AT3G16330
AT5G05730
AT3G03660
AT5G37770
AT4G01240
AT5G06300
AT5G60700
AT2G43880
AT5G01640
AT1G06620
AT1G12950
AT1G67560
AT1G02520
AT5G50170
AT1G02310
AT1G18300
AT1G13195
AT3G13310
AT1G13390
AT1G76590
AT2G02230
AT5G54490
AT1G59870
AT5G13800
AT5G20190
AT3G02410
AT5G03390
AT3G13600
AT2G44578
AT3G54020
AT1G17830
AT3G09310
AT3G11820
AT2G26540
AT3G60130
AT4G11350
AT1G10370
AT5G14760
AT1G50600
AT3G09920
AT5G60610
AT4G04020
AT4G21200
AT2G30220
AT1G64010
AT3G48580
AT5G65990
AT1G22570
AT2G37110
AT5G03690
AT1G61380
AT5G16830
AT5G41610
AT5G05400
AT1G22470
AT5G54390
AT4G27870
AT3G13275
AT2G25735
AT4G17905
AT4G02940
AT2G32410
AT2G43060
AT1G47620
AT4G15215
AT5G47230
AT3G22250
AT5G60270
AT5G64900
AT2G40710
AT5G52660
AT1G06080
AT5G01630
AT1G50060
AT2G17280
AT5G51980
AT1G73340
AT1G43000
AT3G05580
AT3G06150
AT3G30775
AT3G07960
AT5G53740
AT4G21320
ATCG00780
AT3G53480
AT1G21910
AT5G18270
AT1G50050
AT1G66480
AT3G04420
AT1G53840
AT5G67190
AT3G45640
AT5G04840
AT2G15980
AT1G18485
AT4G01410
AT4G30090
AT5G48540
AT1G51760
AT4G27280
AT3G04000
AT5G64660
AT5G39080
AT4G25620
AT2G47180
AT2G42150
ATCG00670
AT3G54510
AT2G03210
AT5G37670
AT3G62720
AT3G59080
AT5G13310
AT1G15670
AT1G64700
AT1G30320
AT1G44318
AT1G19310
AT1G70790
AT5G64810
AT5G01820
AT4G15120
AT4G30240
AT5G38780
AT1G20870
AT2G45360
AT2G24535
ATMG00070
AT1G68450
AT5G64300
AT1G69810
AT4G32440
AT4G29440
AT4G15420
AT5G59730
AT5G49870
AT5G48610
AT1G77170
AT5G02160
AT4G03320
AT2G02620
AT1G14860
AT5G51050
AT4G03430
AT2G39420
AT1G73165
AT5G07640
ATMG00640
AT4G37330
AT5G24940
AT3G50760
AT5G67290
AT2G27389
AT2G27080
AT1G05200
AT3G59050
AT3G16390
AT4G28160
AT1G03600
AT2G47060
AT3G05220
AT1G13210
AT5G49690
AT5G11180
AT5G57500
AT4G18890
AT3G14720
AT1G62570
ATCG01130
AT5G62910
AT5G04480
AT4G22217
AT3G55740
AT1G04490
AT3G16770
AT4G15760
AT3G43720
AT2G46370
AT3G03440
AT4G39890
AT3G23050
AT2G41730
AT2G42440
AT5G09660
AT5G16170
ATMG00510
AT4G19191
AT2G14960
AT3G50900
AT2G23630
AT3G25600
AT1G58200
AT3G50290
AT1G23160
AT1G79640
AT5G47070
AT5G13820
AT3G53130
AT2G23400
AT5G50890
AT3G19010
AT3G29035
AT2G47150
AT1G69890
AT1G65730
AT5G02940
AT3G48131
AT5G01750
AT3G19800
AT5G53380
AT5G15450
AT3G59210
AT1G17145
AT2G22010
AT1G73880
AT1G12060
AT3G49900
AT5G20810
AT1G07985
AT1G74870
AT4G20000
AT1G21810
AT2G23410
AT2G17830
AT1G48000
AT1G04620
AT3G14075
AT3G02040
AT1G17147
AT2G33700
AT1G14590
AT1G76970
AT2G41010
AT2G38490
AT1G47340
AT5G62350
AT5G59480
AT5G65690
AT2G43330
AT1G71360
AT3G07000
AT5G10720
AT2G27200
AT5G39380
AT1G66080
AT4G37320
AT1G49700
AT3G12980
AT3G19830
AT3G62420
AT1G74420
ATMG00030
AT1G13990
AT2G30395
AT3G16050
AT5G17460
AT3G51660
AT5G07620
AT1G23170
AT3G09480
AT1G70410
AT3G51090
AT5G20820
AT5G19900
AT4G17840
AT5G48900
AT1G50260
AT4G32280
AT1G12600
AT1G71530
AT1G71500
AT2G20500
AT5G44060
AT3G15750
AT2G43590
AT3G04650
AT2G47485
AT1G30730
AT5G50930
AT1G28200
AT1G64065
AT5G63320
AT5G41100
AT5G35320
AT4G38940
AT2G35960
AT2G19800
AT2G18915
AT1G29195
AT4G36990
AT5G65207
AT4G31820
AT2G35290
AT1G51770
AT1G72070
AT5G58320
AT3G53400
AT4G21570
AT1G61890
AT3G06250
AT1G11190
AT1G54290
AT1G74370
AT5G49480
AT2G31880
AT5G48850
AT4G35940
AT3G12920
AT5G02140
AT4G00460
AT4G38810
AT5G03990
AT4G36250
AT5G64430
AT3G18690
AT5G24280
AT1G60130
AT3G63380
AT2G24490
AT3G04360
AT5G15960
AT5G10690
AT5G47880
AT3G09560
AT5G60760
AT3G49690
AT1G04160
AT3G13090
AT4G30600
AT4G32000
AT4G29850
AT5G65140
AT4G39360
AT1G17620
AT4G38900
AT3G05685
AT1G76390
AT4G12090
AT4G35660
AT5G27520
AT5G51060
AT5G01220
AT5G50920
AT1G73805
AT4G21865
AT3G05170
AT5G02350
AT1G65570
AT5G65170
AT5G43870
AT1G03590
AT1G11000
AT3G61740
AT4G02330
AT1G53920
AT3G61930
AT3G48420
AT2G41120
AT4G28320
AT1G55450
AT5G45280
AT1G25682
AT2G37540
AT2G46260
AT3G15520
AT5G21990
AT3G17680
AT4G05020
AT4G38410
AT3G62770
AT2G20320
AT3G61890
AT2G40715
AT3G10986
AT3G58790
AT3G14590
AT5G51470
AT1G28190
AT1G75590
AT5G23230
AT1G23880
AT1G77450
AT3G19200
AT4G35590
AT1G19780
AT5G46350
AT4G11570
AT4G29880
AT2G18450
AT3G27930
AT2G36910
AT2G28210
AT5G35940
AT3G24670
AT3G22370
AT4G39570
AT3G07120
AT4G12450
AT2G16365
AT2G38010
AT5G13210
AT5G65630
AT1G60730
AT3G55950
AT4G40063
AT1G10650
AT4G20010
AT1G34300
AT1G10690
AT5G10130
AT5G45580
AT5G56340
AT1G72330
AT4G32020
AT3G53650
AT5G08780
AT4G02195
AT5G63370
AT1G79660
AT5G44070
AT1G06800
AT1G53050
